DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4579632,1,3,1,91,1,39.456161137,91,2018,03,201803,50,,2,5,,,,,,,,,,,,1
4579633,1,1,1,91,1,39.456161137,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579633,1,2,1,91,1,39.456161137,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579633,1,3,1,91,1,39.456161137,91,2018,03,201803,50,,3,6,2,2,2,2,2,,,,,,,1
4579634,1,1,1,91,1,39.456161137,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579634,1,2,1,91,1,39.456161137,91,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579634,1,3,1,91,1,39.456161137,91,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579635,1,1,1,91,1,137.0148827,91,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579635,1,2,1,91,1,137.0148827,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579635,1,3,1,91,1,137.0148827,91,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579635,1,4,1,91,1,137.0148827,91,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4579636,1,1,1,91,1,68.716872255,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579636,1,2,1,91,1,68.716872255,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579636,1,4,1,91,1,68.716872255,91,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4579637,1,1,1,91,1,132.37779753,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579637,1,2,1,91,1,132.37779753,91,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4579638,1,1,1,91,1,157.82464455,91,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579638,1,2,1,91,1,157.82464455,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579638,1,3,1,91,1,157.82464455,91,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579639,1,1,1,91,1,106.19125613,91,2018,03,201803,50,2,1,4,2,2,2,1,,,,,,,1,1
4579640,1,1,1,91,1,39.456161137,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579640,1,2,1,91,1,39.456161137,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579641,1,1,1,91,1,39.456161137,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579641,1,2,1,91,1,39.456161137,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579641,1,3,1,91,1,39.456161137,91,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579641,1,4,1,91,1,39.456161137,91,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4579642,1,1,1,91,1,117.57368057,91,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579642,1,4,1,91,1,117.57368057,91,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4579643,1,1,1,91,1,75.197876482,91,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4579644,1,1,1,91,1,100.68473452,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579645,1,1,1,91,1,39.456161137,91,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579645,1,2,1,91,1,39.456161137,91,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579645,1,3,1,91,1,39.456161137,91,2018,03,201803,50,,3,4,2,2,2,2,1,3,1,1,,4,2,1
4579645,1,4,1,91,1,39.456161137,91,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4579645,1,5,1,91,1,39.456161137,91,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4579645,1,6,1,91,1,39.456161137,91,2018,03,201803,50,,6,3,2,2,2,2,2,,,,,,,1
4579645,1,7,1,91,1,39.456161137,91,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4579645,1,8,1,91,1,39.456161137,91,2018,03,201803,50,,8,3,1,,,,,,,,,,,1
4579645,1,9,1,91,1,39.456161137,91,2018,03,201803,50,,9,4,2,2,2,2,2,,,,,,,1
4579645,1,10,1,91,1,39.456161137,91,2018,03,201803,50,,10,4,2,2,2,2,2,,,,,,,1
4579657,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579657,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579658,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579658,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579659,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579659,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579659,1,3,1,94,1,72.925318761,94,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579660,1,1,1,94,1,18.23132969,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579660,1,2,1,94,1,18.23132969,94,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579661,1,1,1,94,1,29.55712028,94,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579662,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579662,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,5,,,,,,,,,,,,1
4579663,1,1,1,94,1,18.23132969,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579663,1,2,1,94,1,18.23132969,94,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579664,1,1,1,94,1,18.23132969,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579664,1,2,1,94,1,18.23132969,94,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579664,1,3,1,94,1,18.23132969,94,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579664,1,5,1,94,1,18.23132969,94,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4579665,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579665,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579665,1,3,1,94,1,72.925318761,94,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579665,1,4,1,94,1,72.925318761,94,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4579665,1,6,1,94,1,72.925318761,94,2018,03,201803,50,,7,5,,,,,,,,,,,,1
4579665,1,7,1,94,1,72.925318761,94,2018,03,201803,50,,7,4,2,2,2,2,2,,,,,,,1
4579666,1,1,1,94,1,72.925318761,94,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579666,1,2,1,94,1,72.925318761,94,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579667,1,1,1,94,1,36.049250485,94,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579667,1,2,1,94,1,36.049250485,94,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579677,1,1,1,95,1,76.112840051,95,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4579678,1,1,1,95,1,136.90902295,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579678,1,2,1,95,1,136.90902295,95,2018,03,201803,50,,2,4,2,2,1,,,,,,,,,1
4579678,1,3,1,95,1,136.90902295,95,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579679,1,1,1,95,1,71.063957831,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579679,1,2,1,95,1,71.063957831,95,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4579680,1,1,1,95,1,152.84667772,95,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4579680,1,2,1,95,1,152.84667772,95,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579680,1,3,1,95,1,152.84667772,95,2018,03,201803,50,,3,4,2,2,1,,,,,,,,,1
4579680,1,4,1,95,1,152.84667772,95,2018,03,201803,50,,4,3,2,2,1,,,,,,,,,1
4579681,1,1,1,95,1,113.0370318,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579681,1,2,1,95,1,113.0370318,95,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579682,1,1,1,95,1,101.88288685,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579682,1,2,1,95,1,101.88288685,95,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579683,1,1,1,95,1,89.165040642,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579684,1,1,1,95,1,89.165040642,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579685,1,1,1,95,1,113.0370318,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579685,1,2,1,95,1,113.0370318,95,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579686,1,1,1,95,1,125.754878,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579686,1,2,1,95,1,125.754878,95,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579686,1,3,1,95,1,125.754878,95,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579687,1,1,1,95,1,89.165040642,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579688,1,1,1,95,1,71.063957831,95,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4579688,1,2,1,95,1,71.063957831,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579689,1,1,1,95,1,46.667098446,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579690,1,1,1,95,1,66.783938128,95,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4579698,1,1,1,95,1,90.655929284,95,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579698,1,2,1,95,1,90.655929284,95,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4579699,1,1,1,95,1,53.731737537,95,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4579701,1,1,1,97,1,12.981414963,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579701,1,2,1,97,1,12.981414963,97,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579702,1,1,1,97,1,14.840391067,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579703,1,1,1,97,1,14.840391067,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579705,1,1,1,97,1,15.972253306,97,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579705,1,2,1,97,1,15.972253306,97,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4579705,1,3,1,97,1,15.972253306,97,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579705,1,5,1,97,1,15.972253306,97,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4579706,1,1,1,97,1,21.065540468,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579706,1,2,1,97,1,21.065540468,97,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579707,1,1,1,97,1,18.360595703,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579707,1,2,1,97,1,18.360595703,97,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579707,1,3,1,97,1,18.360595703,97,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579707,1,4,1,97,1,18.360595703,97,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4579707,1,5,1,97,1,18.360595703,97,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4579708,1,1,1,97,1,16.023529388,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579708,1,2,1,97,1,16.023529388,97,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4579708,1,3,1,97,1,16.023529388,97,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579709,1,1,1,97,1,16.892024288,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579709,1,2,1,97,1,16.892024288,97,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579710,1,1,1,97,1,23.43459258,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579710,1,2,1,97,1,23.43459258,97,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579710,1,3,1,97,1,23.43459258,97,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4579710,1,4,1,97,1,23.43459258,97,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4579711,1,1,1,97,1,21.065540468,97,2018,03,201803,50,,1,6,2,1,,,,,,,,,,1
4579711,1,2,1,97,1,21.065540468,97,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579719,1,1,1,97,1,16.06812138,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579721,1,1,1,97,1,15.449979053,97,2018,03,201803,50,2,1,4,2,2,2,1,,,,,,,1,1
4579724,1,1,1,97,1,18.651896364,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579724,1,2,1,97,1,18.651896364,97,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579725,1,1,1,97,1,12.352944642,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579726,1,1,1,97,1,14.840391067,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579727,1,1,1,97,1,16.696591701,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579727,1,2,1,97,1,16.696591701,97,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579729,1,1,1,97,1,23.486737097,97,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579729,1,2,1,97,1,23.486737097,97,2018,03,201803,50,,2,4,2,2,2,2,1,2,1,2,,,,1
4579729,1,3,1,97,1,23.486737097,97,2018,03,201803,50,,3,3,1,,,,,,,,,,,1
4579729,1,4,1,97,1,23.486737097,97,2018,03,201803,50,2,4,4,2,2,2,1,,,,,,,1,1
4579729,1,5,1,97,1,23.486737097,97,2018,03,201803,50,,5,4,2,2,2,2,2,,,,,,,1
4579731,1,1,1,99,1,25.580756014,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579731,1,2,1,99,1,25.580756014,99,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4579731,1,5,1,99,1,25.580756014,99,2018,03,201803,50,,5,4,2,2,2,2,1,10,,,,,,1
4579731,1,8,1,99,1,25.580756014,99,2018,03,201803,50,,8,4,2,2,2,2,2,,,,,,,1
4579732,1,1,1,99,1,52.635817548,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579732,1,2,1,99,1,52.635817548,99,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579733,1,1,1,99,1,70.267952638,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579733,1,2,1,99,1,70.267952638,99,2018,03,201803,50,1,2,4,2,2,2,1,,,,,,,1,1
4579733,1,3,1,99,1,70.267952638,99,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4579734,1,1,1,99,1,51.414257456,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579734,1,2,1,99,1,51.414257456,99,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579734,1,3,1,99,1,51.414257456,99,2018,03,201803,50,,2,3,2,2,2,2,1,12,,,,,,1
4579735,1,1,1,99,1,61.634920189,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579735,1,2,1,99,1,61.634920189,99,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4579736,1,1,1,99,1,54.977074413,99,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4579736,1,2,1,99,1,54.977074413,99,2018,03,201803,50,,2,1,,,,,,,,,,,,1
