DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4538056,1,2,1,05,1,1132.6996053,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538057,1,1,1,05,1,1148.661645,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538057,1,2,1,05,1,1148.661645,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538058,1,1,1,05,1,545.9135551,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538058,1,2,1,05,1,545.9135551,05,2018,02,201802,50,,2,6,2,2,1,,,,,,,,,1
4538058,1,3,1,05,1,545.9135551,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538058,1,4,1,05,1,545.9135551,05,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4538059,1,1,1,05,1,1049.0890115,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538059,1,2,1,05,1,1049.0890115,05,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4538059,1,3,1,05,1,1049.0890115,05,2018,02,201802,50,,3,4,2,2,2,2,1,3,1,1,,2,1,1
4538059,1,4,1,05,1,1049.0890115,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538060,1,1,1,05,1,810.8187745,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538060,1,2,1,05,1,810.8187745,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538060,1,3,1,05,1,810.8187745,05,2018,02,201802,50,2,3,4,2,2,2,1,,,,,,,1,1
4538061,1,1,1,05,1,908.77133653,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538062,1,1,1,05,1,1566.9603162,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538062,1,2,1,05,1,1566.9603162,05,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4538063,1,1,1,05,1,1171.783618,05,2018,02,201802,50,,1,4,2,2,2,2,1,8,1,2,,,,1
4538063,1,2,1,05,1,1171.783618,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538063,1,3,1,05,1,1171.783618,05,2018,02,201802,50,,3,3,2,2,2,2,1,12,,,,,,1
4538064,1,1,1,05,1,908.77133653,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538065,1,1,1,05,1,908.77133653,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538066,1,1,1,05,1,1038.7238423,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538066,1,2,1,05,1,1038.7238423,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538067,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538068,1,1,1,05,1,1172.0454426,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538068,1,2,1,05,1,1172.0454426,05,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4538069,1,1,1,05,1,1302.2597728,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538069,1,2,1,05,1,1302.2597728,05,2018,02,201802,50,,2,6,2,1,,,,,,,,,,1
4538070,1,1,1,05,1,1123.2466856,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538070,1,2,1,05,1,1123.2466856,05,2018,02,201802,50,2,2,6,2,2,2,1,,,,,,,1,1
4538071,1,1,1,05,1,1362.1872362,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538071,1,2,1,05,1,1362.1872362,05,2018,02,201802,50,2,2,4,2,2,2,1,,,,,,,1,1
4538071,1,4,1,05,1,1362.1872362,05,2018,02,201802,50,,4,6,2,2,2,2,1,8,1,2,,,,1
4538072,1,1,1,05,1,1589.7193665,05,2018,02,201802,50,2,1,2,2,2,2,1,,,,,,,1,1
4538072,1,2,1,05,1,1589.7193665,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538072,1,3,1,05,1,1589.7193665,05,2018,02,201802,50,,3,6,2,2,2,2,1,13,,,,,,1
4538073,1,1,1,05,1,1213.6519975,05,2018,02,201802,50,1,1,2,2,2,2,1,,,,,,,1,1
4538073,1,2,1,05,1,1213.6519975,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538074,1,1,1,05,1,1071.16052,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538075,1,1,1,05,1,1147.2366216,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538075,1,2,1,05,1,1147.2366216,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538075,1,3,1,05,1,1147.2366216,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538075,1,4,1,05,1,1147.2366216,05,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4538075,1,5,1,05,1,1147.2366216,05,2018,02,201802,50,,5,4,2,2,2,2,2,,,,,,,1
4538075,1,6,1,05,1,1147.2366216,05,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4538076,1,1,1,05,1,1261.7056817,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538076,1,2,1,05,1,1261.7056817,05,2018,02,201802,50,,2,3,2,2,2,2,1,12,,,,,,1
4538077,1,1,1,05,1,1229.6140372,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538077,1,2,1,05,1,1229.6140372,05,2018,02,201802,50,,2,4,2,2,2,2,1,5,1,1,,2,1,1
4538079,1,1,1,05,1,1314.6513615,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538079,1,2,1,05,1,1314.6513615,05,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4538080,1,1,1,05,1,631.91523409,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538080,1,3,1,05,1,631.91523409,05,2018,02,201802,50,1,3,6,2,2,2,1,,,,,,,1,1
4538080,1,4,1,05,1,631.91523409,05,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4538080,1,5,1,05,1,631.91523409,05,2018,02,201802,50,,5,6,2,2,2,2,2,,,,,,,1
4538080,1,6,1,05,1,631.91523409,05,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4538080,1,7,1,05,1,631.91523409,05,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4538080,1,8,1,05,1,631.91523409,05,2018,02,201802,50,,8,4,2,2,2,2,2,,,,,,,1
4538080,1,9,1,05,1,631.91523409,05,2018,02,201802,50,,9,1,,,,,,,,,,,,1
4538081,1,1,1,05,1,1180.8364982,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538081,1,2,1,05,1,1180.8364982,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538082,1,1,1,05,1,1314.6513615,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538082,1,2,1,05,1,1314.6513615,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538083,1,1,1,05,1,1085.9180123,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538083,1,2,1,05,1,1085.9180123,05,2018,02,201802,50,,2,6,2,2,2,2,1,9,,,,,,1
4538083,1,3,1,05,1,1085.9180123,05,2018,02,201802,50,,3,6,1,,,,,,,,,,,1
4538084,1,1,1,05,1,1018.4473148,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538084,1,2,1,05,1,1018.4473148,05,2018,02,201802,50,2,2,3,2,2,2,1,,,,,,,2,1
4538085,1,1,1,05,1,1200.8782587,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538085,1,2,1,05,1,1200.8782587,05,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4538086,1,1,1,05,1,1354.3459384,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538086,1,2,1,05,1,1354.3459384,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538086,1,3,1,05,1,1354.3459384,05,2018,02,201802,50,2,3,4,2,2,2,1,,,,,,,1,1
4538087,1,1,1,05,1,1199.5395568,05,2018,02,201802,50,2,1,4,2,2,2,1,,,,,,,1,1
4538087,1,2,1,05,1,1199.5395568,05,2018,02,201802,50,,2,3,2,2,2,2,1,12,,,,,,1
4538087,1,3,1,05,1,1199.5395568,05,2018,02,201802,50,,3,6,2,2,2,2,2,,,,,,,1
4538088,1,1,1,05,1,1229.6140372,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538088,1,2,1,05,1,1229.6140372,05,2018,02,201802,50,2,2,2,2,2,2,1,,,,,,,1,1
4538089,1,1,1,05,1,1229.6140372,05,2018,02,201802,50,1,1,4,2,2,2,1,,,,,,,1,1
4538089,1,2,1,05,1,1229.6140372,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538090,1,1,1,05,1,1617.5368357,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538090,1,2,1,05,1,1617.5368357,05,2018,02,201802,50,,2,4,2,2,2,2,1,13,,,,,,1
4538090,1,3,1,05,1,1617.5368357,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538090,1,4,1,05,1,1617.5368357,05,2018,02,201802,50,,4,3,2,2,2,2,1,12,,,,,,1
4538091,1,1,1,05,1,826.43578104,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538091,1,2,1,05,1,826.43578104,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538091,1,3,1,05,1,826.43578104,05,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4538091,1,4,1,05,1,826.43578104,05,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4538092,1,1,1,05,1,1232.8394551,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538092,1,2,1,05,1,1232.8394551,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538092,1,3,1,05,1,1232.8394551,05,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4538093,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538094,1,1,1,05,1,879.41081082,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538094,1,2,1,05,1,879.41081082,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538095,1,1,1,05,1,1566.9603162,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538095,1,2,1,05,1,1566.9603162,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538096,1,1,1,05,1,1172.0454426,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538096,1,2,1,05,1,1172.0454426,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538097,1,1,1,05,1,1213.6519975,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538097,1,2,1,05,1,1213.6519975,05,2018,02,201802,50,,2,4,2,2,2,2,1,3,1,1,,2,1,1
4538098,1,1,1,05,1,1193.2280869,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538098,1,2,1,05,1,1193.2280869,05,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4538099,1,1,1,05,1,1132.6996053,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538099,1,2,1,05,1,1132.6996053,05,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4538100,1,1,1,05,1,628.35442008,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538100,1,2,1,05,1,628.35442008,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538100,1,3,1,05,1,628.35442008,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538100,1,4,1,05,1,628.35442008,05,2018,02,201802,50,2,4,2,2,2,2,1,,,,,,,1,1
4538101,1,1,1,05,1,969.38673326,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538101,1,2,1,05,1,969.38673326,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538101,1,3,1,05,1,969.38673326,05,2018,02,201802,50,2,3,2,2,2,2,1,,,,,,,1,1
4538102,1,1,1,05,1,975.48732427,05,2018,02,201802,50,,1,4,2,2,2,2,1,7,2,,2,,,1
4538102,1,2,1,05,1,975.48732427,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538102,1,3,1,05,1,975.48732427,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538102,1,4,1,05,1,975.48732427,05,2018,02,201802,50,,4,6,2,2,2,2,1,9,,,,,,1
4538102,1,5,1,05,1,975.48732427,05,2018,02,201802,50,,5,1,,,,,,,,,,,,1
4538102,1,6,1,05,1,975.48732427,05,2018,02,201802,50,,6,4,1,,,,,,,,,,,1
4538103,1,1,1,05,1,1184.6988558,05,2018,02,201802,50,,1,4,2,2,2,2,1,11,,,,,,1
4538104,1,1,1,05,1,1384.7467354,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538104,1,2,1,05,1,1384.7467354,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538104,1,4,1,05,1,1384.7467354,05,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4538105,1,1,1,05,1,1132.4377807,05,2018,02,201802,50,,1,6,2,2,2,2,1,13,,,,,,1
4538105,1,2,1,05,1,1132.4377807,05,2018,02,201802,50,,2,4,2,2,1,,,,,,,,,1
4538105,1,3,1,05,1,1132.4377807,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538106,1,1,1,05,1,1693.3694282,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538106,1,2,1,05,1,1693.3694282,05,2018,02,201802,50,,2,4,2,2,2,2,1,10,,,,,,1
4538107,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538108,1,1,1,05,1,992.94914658,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538108,1,2,1,05,1,992.94914658,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538109,1,1,1,05,1,1508.7669743,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538109,1,2,1,05,1,1508.7669743,05,2018,02,201802,50,,2,4,2,2,2,2,1,10,,,,,,1
4538109,1,3,1,05,1,1508.7669743,05,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4538110,1,1,1,05,1,1319.8990235,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538111,1,1,1,05,1,1193.4899115,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538112,1,1,1,05,1,1026.3322536,05,2018,02,201802,50,,1,6,2,1,,,,,,,,,,1
4538112,1,2,1,05,1,1026.3322536,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538113,1,1,1,05,1,1408.3653,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538113,1,2,1,05,1,1408.3653,05,2018,02,201802,50,,2,4,2,2,2,2,1,10,,,,,,1
4538113,1,3,1,05,1,1408.3653,05,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4538114,1,1,1,05,1,1058.5071068,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538114,1,2,1,05,1,1058.5071068,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538115,1,1,1,05,1,1319.8990235,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538116,1,1,1,05,1,1335.8610633,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538117,1,1,1,05,1,1566.9603162,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538117,1,2,1,05,1,1566.9603162,05,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4538118,1,1,1,05,1,794.97117624,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538118,1,2,1,05,1,794.97117624,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538119,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538120,1,1,1,05,1,1136.0082318,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538120,1,2,1,05,1,1136.0082318,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538120,1,3,1,05,1,1136.0082318,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538121,1,1,1,05,1,851.28965692,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538121,1,2,1,05,1,851.28965692,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538121,1,3,1,05,1,851.28965692,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538122,1,1,1,05,1,1302.2597728,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538122,1,2,1,05,1,1302.2597728,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538123,1,1,1,05,1,1148.661645,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538123,1,2,1,05,1,1148.661645,05,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4538124,1,1,1,05,1,738.0256559,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538124,1,2,1,05,1,738.0256559,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538124,1,3,1,05,1,738.0256559,05,2018,02,201802,50,3,3,3,2,2,2,1,,,,,,,1,1
4538125,1,1,1,05,1,1478.2322152,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538126,1,1,1,05,1,1195.9356952,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538126,1,2,1,05,1,1195.9356952,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538126,1,4,1,05,1,1195.9356952,05,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4538126,1,5,1,05,1,1195.9356952,05,2018,02,201802,50,1,5,6,2,2,2,1,,,,,,,1,1
4538127,1,1,1,05,1,1334.8196047,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538127,1,2,1,05,1,1334.8196047,05,2018,02,201802,50,2,2,4,2,2,2,1,,,,,,,1,1
4538127,1,3,1,05,1,1334.8196047,05,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4538127,1,6,1,05,1,1334.8196047,05,2018,02,201802,50,2,6,4,2,2,2,1,,,,,,,1,1
4538128,1,1,1,05,1,1038.7238423,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538128,1,2,1,05,1,1038.7238423,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538129,1,1,1,05,1,1291.0327969,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538129,1,2,1,05,1,1291.0327969,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538130,1,1,1,05,1,1098.737843,05,2018,02,201802,50,1,1,4,2,2,2,1,,,,,,,1,1
4538130,1,2,1,05,1,1098.737843,05,2018,02,201802,50,1,2,6,2,2,2,1,,,,,,,1,1
4538131,1,1,1,05,1,1399.0909961,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538131,1,2,1,05,1,1399.0909961,05,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4538132,1,1,1,05,1,1018.1854902,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538132,1,2,1,05,1,1018.1854902,05,2018,02,201802,50,,2,4,2,2,2,2,1,4,2,,2,,,1
4538132,1,3,1,05,1,1018.1854902,05,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4538133,1,1,1,05,1,1136.0082318,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538133,1,2,1,05,1,1136.0082318,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538133,1,3,1,05,1,1136.0082318,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538134,1,1,1,05,1,1424.5891643,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538134,1,2,1,05,1,1424.5891643,05,2018,02,201802,50,,2,4,2,2,2,2,1,13,,,,,,1
4538135,1,1,1,05,1,919.37972246,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538135,1,2,1,05,1,919.37972246,05,2018,02,201802,50,3,2,2,2,2,2,1,,,,,,,1,1
4538135,1,3,1,05,1,919.37972246,05,2018,02,201802,50,,3,6,2,2,2,2,1,4,2,,1,12,1,1
4538136,1,1,1,05,1,1004.5644298,05,2018,02,201802,50,1,1,4,2,2,2,1,,,,,,,1,1
4538136,1,3,1,05,1,1004.5644298,05,2018,02,201802,50,,4,6,2,2,2,2,2,,,,,,,1
4538136,1,4,1,05,1,1004.5644298,05,2018,02,201802,50,2,4,4,2,2,2,1,,,,,,,1,1
4538137,1,1,1,05,1,928.79078196,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538137,1,2,1,05,1,928.79078196,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538137,1,3,1,05,1,928.79078196,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538137,1,4,1,05,1,928.79078196,05,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4538138,1,1,1,05,1,1152.0297035,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538139,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538140,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538141,1,1,1,05,1,969.75669082,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538141,1,2,1,05,1,969.75669082,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538141,1,3,1,05,1,969.75669082,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538141,1,4,1,05,1,969.75669082,05,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4538142,1,1,1,05,1,1290.4043434,05,2018,02,201802,50,3,1,2,2,2,2,1,,,,,,,1,1
4538143,1,1,1,05,1,1232.8394551,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538143,1,2,1,05,1,1232.8394551,05,2018,02,201802,50,,2,6,2,1,,,,,,,,,,1
4538143,1,3,1,05,1,1232.8394551,05,2018,02,201802,50,,3,6,2,2,2,2,1,13,,,,,,1
4538144,1,1,1,05,1,1136.0082318,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538144,1,2,1,05,1,1136.0082318,05,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4538144,1,3,1,05,1,1136.0082318,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538145,1,1,1,05,1,729.8663823,05,2018,02,201802,50,,1,6,1,,,,,,,,,,,1
4538145,1,2,1,05,1,729.8663823,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538145,1,3,1,05,1,729.8663823,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538146,1,1,1,05,1,1290.1425189,05,2018,02,201802,50,,1,6,2,2,2,2,1,13,,,,,,1
4538146,1,2,1,05,1,1290.1425189,05,2018,02,201802,50,2,2,6,2,2,2,1,,,,,,,1,1
4538147,1,1,1,05,1,1026.3322536,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538147,1,2,1,05,1,1026.3322536,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538148,1,1,1,05,1,840.06268098,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538148,1,2,1,05,1,840.06268098,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538148,1,3,1,05,1,840.06268098,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538149,1,1,1,05,1,896.11792332,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538149,1,2,1,05,1,896.11792332,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538150,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538152,1,1,1,05,1,721.07532663,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538152,1,2,1,05,1,721.07532663,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538152,1,3,1,05,1,721.07532663,05,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4538153,1,1,1,05,1,1145.6037921,05,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4538154,1,1,1,05,1,1335.8610633,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538155,1,1,1,05,1,1114.5637629,05,2018,02,201802,50,,1,4,2,2,2,2,1,10,,,,,,1
4538155,1,2,1,05,1,1114.5637629,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538155,1,3,1,05,1,1114.5637629,05,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538155,1,4,1,05,1,1114.5637629,05,2018,02,201802,50,,4,6,2,2,2,2,2,,,,,,,1
4538156,1,1,1,05,1,1160.8184666,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538156,1,2,1,05,1,1160.8184666,05,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4538157,1,1,1,05,1,1335.5992388,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538157,1,2,1,05,1,1335.5992388,05,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4538158,1,1,1,05,1,1290.7709724,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538158,1,2,1,05,1,1290.7709724,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538158,1,3,1,05,1,1290.7709724,05,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4538159,1,1,1,05,1,1388.0887724,05,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4538159,1,2,1,05,1,1388.0887724,05,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4538159,1,3,1,05,1,1388.0887724,05,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4538160,1,1,1,05,1,1161.5658319,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538162,1,1,1,05,1,1335.8610633,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538163,1,1,1,05,1,1314.9131861,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538164,1,1,1,05,1,1433.4039488,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538164,1,2,1,05,1,1433.4039488,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538165,1,1,1,05,1,618.69910776,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538165,1,2,1,05,1,618.69910776,05,2018,02,201802,50,1,2,2,2,2,2,1,,,,,,,1,1
4538165,1,4,1,05,1,618.69910776,05,2018,02,201802,50,1,4,6,2,2,2,1,,,,,,,1,1
4538166,1,1,1,05,1,1148.661645,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538166,1,2,1,05,1,1148.661645,05,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538167,1,1,1,05,1,1001.823411,05,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538167,1,2,1,05,1,1001.823411,05,2018,02,201802,50,3,2,2,2,2,2,1,,,,,,,1,1
4538168,1,1,1,05,1,1347.0880393,05,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4538169,1,1,1,08,1,685.87562495,08,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4538169,1,2,1,08,1,685.87562495,08,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4538170,1,1,1,08,1,370.44222455,08,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4538170,1,2,1,08,1,370.44222455,08,2018,02,201802,50,,3,1,,,,,,,,,,,,1
